Black Body Radiation Experiment Wed, Oct 19, 2022 11:06 AM
Sensor Position (Degrees)	Light Intensity (Volts)
22.62116	-0.02453
22.67290	-0.02646
22.72464	-0.03081
22.76603	-0.03484
22.79708	-0.03194
22.82812	-0.03516
22.86951	-0.03870
22.91091	-0.03661
22.94195	-0.04112
22.97300	-0.04241
23.00404	-0.04128
23.01439	-0.04418
23.03508	-0.04354
23.06613	-0.04257
23.08683	-0.04628
23.10752	-0.04370
23.12822	-0.05159
23.15926	-0.04837
23.20066	-0.05240
23.23170	-0.05256
23.25240	-0.05288
23.28344	-0.05191
23.30414	-0.05385
23.33518	-0.05369
23.35588	-0.05852
23.39727	-0.05900
23.44901	-0.05659
23.50075	-0.05707
23.54215	-0.05949
23.58354	-0.06239
23.63528	-0.06319
23.69737	-0.06271
23.75946	-0.06013
23.81120	-0.06432
23.86294	-0.06174
23.91468	-0.06690
23.97677	-0.06174
24.02851	-0.06674
24.09060	-0.07189
24.14234	-0.06915
24.21478	-0.07318
24.28722	-0.07463
24.33896	-0.07270
24.40105	-0.07527
24.45279	-0.07189
24.51488	-0.07543
24.57697	-0.07302
24.63905	-0.07157
24.70114	-0.07801
24.76323	-0.07334
24.81497	-0.07511
24.85637	-0.07237
24.89776	-0.07495
24.92880	-0.07946
24.95985	-0.07850
24.99089	-0.07962
25.02194	-0.07431
25.04263	-0.07495
25.07368	-0.07640
25.10472	-0.07962
25.12542	-0.07721
25.15646	-0.07656
25.17716	-0.07511
25.18751	-0.07592
25.23925	-0.07656
25.29099	-0.07576
25.33238	-0.07560
25.36343	-0.07640
25.39447	-0.07382
25.42552	-0.07624
25.44621	-0.07495
25.48761	-0.07527
25.51865	-0.07833
25.54970	-0.07801
25.59109	-0.07415
25.62213	-0.08027
25.64283	-0.07624
25.68422	-0.07608
25.72562	-0.07576
25.76701	-0.07946
25.80840	-0.07382
25.84979	-0.07511
25.90153	-0.07237
25.94293	-0.07850
25.99467	-0.07833
26.06711	-0.08156
26.11885	-0.07753
26.17059	-0.07866
26.23268	-0.07640
26.28442	-0.07479
26.33616	-0.07882
26.39825	-0.07511
26.43964	-0.07833
26.49138	-0.07270
26.52243	-0.07672
26.55347	-0.07318
26.59486	-0.07334
26.62591	-0.07721
26.64660	-0.07237
26.67765	-0.07092
26.70869	-0.07334
26.73974	-0.06883
26.78113	-0.07656
26.81218	-0.07576
26.84322	-0.07721
26.88461	-0.07753
26.92601	-0.07688
26.96740	-0.07560
27.01914	-0.07672
27.07088	-0.07415
27.12262	-0.07592
27.18471	-0.07624
27.24680	-0.07463
27.31924	-0.07656
27.40202	-0.07495
27.49516	-0.07543
27.56759	-0.07221
27.62968	-0.07769
27.67108	-0.07350
27.72282	-0.07189
27.80560	-0.07141
27.87804	-0.07109
27.95048	-0.07318
28.01257	-0.07125
28.06431	-0.07366
28.10570	-0.07366
28.14709	-0.07350
28.16779	-0.07318
28.18849	-0.07721
28.20918	-0.07511
28.21953	-0.07366
28.24023	-0.07624
28.27127	-0.07463
28.29197	-0.07527
28.31266	-0.07543
28.34371	-0.07270
28.36441	-0.07688
28.39545	-0.07672
28.44719	-0.07543
28.48858	-0.07576
28.55067	-0.07705
28.60241	-0.07511
28.65416	-0.07592
28.73694	-0.07141
28.80938	-0.07608
28.89216	-0.07640
28.97495	-0.07576
29.04739	-0.07543
29.11982	-0.07334
29.19226	-0.07576
29.25435	-0.07850
29.32679	-0.07656
29.38888	-0.07560
29.45097	-0.07382
29.51306	-0.07753
29.58549	-0.07334
29.63723	-0.07318
29.69932	-0.07302
29.76141	-0.07221
29.83385	-0.07286
29.90629	-0.07543
29.96838	-0.07463
30.03047	-0.07431
30.09255	-0.07511
30.15464	-0.07382
30.23743	-0.07560
30.32021	-0.07479
30.39265	-0.07560
30.46509	-0.07479
30.53753	-0.07382
30.59962	-0.07479
30.65136	-0.07398
30.71345	-0.07479
30.77554	-0.07495
30.85832	-0.07270
30.92041	-0.07044
30.98250	-0.07286
31.02389	-0.07350
31.08598	-0.07543
31.13772	-0.07624
31.17911	-0.07125
31.22051	-0.07640
31.25155	-0.07237
31.29295	-0.07254
31.32399	-0.07221
31.36538	-0.07366
31.40678	-0.07479
31.45852	-0.07157
31.51026	-0.07334
31.57235	-0.07270
31.63444	-0.07382
31.69652	-0.07060
31.75861	-0.07447
31.83105	-0.07753
31.90349	-0.07511
31.96558	-0.07302
32.02767	-0.07850
32.08976	-0.07560
32.14150	-0.07592
32.18289	-0.07624
32.21393	-0.07608
32.24498	-0.07382
32.27602	-0.06915
32.29672	-0.07415
32.30707	-0.07398
32.32776	-0.07254
32.32776	-0.07205
32.32776	-0.07270
32.33811	-0.07495
32.34846	-0.07382
32.37951	-0.07624
32.42090	-0.07946
32.47264	-0.07801
32.53473	-0.07431
32.59682	-0.07850
32.66926	-0.07527
32.73134	-0.07543
32.80378	-0.07672
32.87622	-0.07930
32.94866	-0.07447
33.03144	-0.07688
33.09353	-0.07882
33.16597	-0.07737
33.25910	-0.07302
33.35224	-0.07769
33.44537	-0.07705
33.52816	-0.07382
33.60059	-0.07737
33.69373	-0.07930
33.78686	-0.07850
33.87999	-0.07560
33.97313	-0.07092
34.06626	-0.07334
34.16974	-0.07995
34.26288	-0.07237
34.34566	-0.07318
34.42845	-0.07817
34.51123	-0.07688
34.62506	-0.07221
34.70785	-0.07705
34.81133	-0.07576
34.92516	-0.07495
35.03899	-0.07737
35.16317	-0.07608
35.25630	-0.07527
35.32874	-0.07447
35.41153	-0.07527
35.48396	-0.07576
35.55640	-0.07495
35.60814	-0.07286
35.64954	-0.07495
35.69093	-0.07608
35.72197	-0.07382
35.75302	-0.07511
35.76337	-0.07511
35.78406	-0.07431
35.79441	-0.07254
35.80476	-0.07769
35.81511	-0.07672
35.82545	-0.07705
35.84615	-0.07640
35.85650	-0.07447
35.87720	-0.07447
35.88754	-0.07398
35.90824	-0.07431
35.92894	-0.07560
35.95998	-0.07125
35.98068	-0.07495
36.01172	-0.07334
36.04277	-0.07817
36.08416	-0.07221
36.13590	-0.07334
36.17729	-0.07221
36.21869	-0.07640
36.26008	-0.07640
36.32217	-0.07688
36.35321	-0.07511
36.41530	-0.07318
36.46704	-0.07398
36.52913	-0.07721
36.59122	-0.07785
36.66366	-0.07801
36.72575	-0.07898
36.79819	-0.07463
36.87062	-0.07753
36.95341	-0.07495
37.03619	-0.07543
37.13968	-0.07318
37.24316	-0.07415
37.33629	-0.07882
37.43977	-0.07431
37.55360	-0.07672
37.64674	-0.07801
37.73987	-0.07495
37.83300	-0.07688
37.92614	-0.07640
38.02962	-0.07479
38.15380	-0.07527
38.25728	-0.07398
38.36076	-0.07495
38.46424	-0.07415
38.55738	-0.07560
38.65051	-0.07495
38.74365	-0.07254
38.81608	-0.07543
38.88852	-0.07850
38.95061	-0.07576
39.02305	-0.07463
39.08514	-0.07688
39.16792	-0.07318
39.23001	-0.07286
39.29210	-0.07672
39.35419	-0.07511
39.41628	-0.07801
39.47837	-0.07366
39.55081	-0.07318
39.63359	-0.07447
39.71638	-0.07511
39.80951	-0.07576
39.90264	-0.07431
39.99578	-0.07076
40.08891	-0.07366
40.18205	-0.07753
40.27518	-0.07350
40.35796	-0.07076
40.44075	-0.07769
40.52354	-0.07447
40.59597	-0.07109
40.66841	-0.07705
40.74085	-0.06867
40.81329	-0.07382
40.88572	-0.07221
40.95816	-0.07608
41.03060	-0.07205
41.10303	-0.07447
41.17547	-0.07850
41.25826	-0.07705
41.33070	-0.07608
41.41348	-0.07527
41.51696	-0.07753
41.58940	-0.07608
41.69288	-0.07237
41.78602	-0.07302
41.86880	-0.06931
41.95159	-0.07463
42.06542	-0.07205
42.15855	-0.07576
42.25168	-0.07302
42.34482	-0.07221
42.43795	-0.07511
42.53109	-0.07511
42.61387	-0.07592
42.68631	-0.07286
42.77944	-0.07189
42.87258	-0.07576
42.97606	-0.07463
43.06919	-0.07157
43.16233	-0.07672
43.25546	-0.07447
43.32790	-0.07479
43.40033	-0.07543
43.46242	-0.07672
43.54521	-0.07318
43.61765	-0.07237
43.69008	-0.07398
43.76252	-0.07431
43.83496	-0.07350
43.90740	-0.07205
43.99018	-0.07366
44.06262	-0.07286
44.12471	-0.07060
44.19715	-0.07382
44.26958	-0.07044
44.33167	-0.07092
44.41446	-0.06980
44.48690	-0.06947
44.55933	-0.06770
44.63177	-0.07270
44.71456	-0.07753
44.80769	-0.07012
44.90082	-0.06964
44.99396	-0.07141
45.08709	-0.07318
45.18022	-0.07125
45.25266	-0.07060
45.32510	-0.07221
45.38719	-0.06980
45.45963	-0.06931
45.53206	-0.07044
45.60450	-0.07109
45.67694	-0.07237
45.74937	-0.07012
45.81146	-0.07318
45.88390	-0.07044
45.94599	-0.07076
46.00808	-0.06883
46.07017	-0.07141
46.13226	-0.07334
46.19435	-0.06722
46.24609	-0.07044
46.29783	-0.06931
46.35992	-0.06996
46.42201	-0.06899
46.47375	-0.06964
46.53584	-0.06964
46.59793	-0.06883
46.63932	-0.07350
46.70141	-0.07511
46.76350	-0.06996
46.82559	-0.06915
46.89802	-0.07366
46.99116	-0.07092
47.10499	-0.06754
47.20847	-0.07254
47.30160	-0.06980
47.39474	-0.07076
47.50857	-0.07479
47.60170	-0.07254
47.69484	-0.07350
47.79832	-0.07205
47.89145	-0.06996
47.98459	-0.07270
48.06737	-0.07157
48.15016	-0.07237
48.24329	-0.07189
48.32608	-0.07366
48.40886	-0.07109
48.49165	-0.07076
48.56408	-0.07205
48.61583	-0.07157
48.65722	-0.07205
48.70896	-0.07060
48.75035	-0.07302
48.80209	-0.07125
48.83314	-0.07012
48.88488	-0.07415
48.92627	-0.07286
48.97801	-0.07511
49.02975	-0.07109
49.11254	-0.07221
49.19532	-0.06867
49.25741	-0.07012
49.35055	-0.07028
49.44368	-0.07092
49.52647	-0.07092
49.62995	-0.07479
49.71273	-0.06915
49.79552	-0.07044
49.86796	-0.07189
49.93005	-0.07270
49.99214	-0.06851
50.04388	-0.07076
50.09562	-0.07334
50.14736	-0.07060
50.17840	-0.06980
50.21980	-0.07398
50.26119	-0.06851
50.31293	-0.07189
