Black Body Radiation Experiment Wed, Oct 19, 2022 11:07 AM
Sensor Position (Degrees)	Light Intensity (Volts)
45.93564	-0.01825
46.05982	-0.01744
46.17365	-0.01535
46.29783	-0.01776
46.44270	-0.01535
46.55653	-0.01615
46.62897	-0.01921
46.70141	-0.01325
46.74280	-0.01599
46.82559	-0.01825
46.88768	-0.01567
46.94977	-0.02002
47.02220	-0.01970
47.08429	-0.01599
47.14638	-0.01905
47.21882	-0.01889
47.29126	-0.01535
47.38439	-0.01712
47.46718	-0.01567
47.58101	-0.01728
47.68449	-0.01808
47.80867	-0.01921
47.91215	-0.01631
48.02598	-0.01744
48.13981	-0.01615
48.23294	-0.02002
48.34677	-0.01696
48.45025	-0.01841
48.56408	-0.01728
48.66757	-0.01567
48.77105	-0.01680
48.87453	-0.02050
48.98836	-0.01599
49.09184	-0.01986
49.17463	-0.01663
49.25741	-0.01921
49.32985	-0.01438
49.39194	-0.01712
49.47473	-0.01937
49.54716	-0.01277
49.61960	-0.01422
49.68169	-0.01680
49.75413	-0.01309
49.82656	-0.02002
49.91970	-0.02050
50.01283	-0.02227
50.10597	-0.01873
50.20945	-0.01599
50.31293	-0.01744
50.41641	-0.01760
50.51989	-0.01341
50.63372	-0.01970
50.73721	-0.01808
50.84069	-0.01325
50.94417	-0.01744
51.05800	-0.01341
51.17183	-0.01680
51.29601	-0.01357
51.42019	-0.01712
51.53402	-0.01567
51.64785	-0.01454
51.77203	-0.01470
51.88586	-0.01406
51.99969	-0.01615
52.14456	-0.01744
52.25839	-0.01647
52.40327	-0.01486
52.52744	-0.01647
52.65162	-0.01454
52.76545	-0.01937
52.86893	-0.01422
52.97242	-0.01712
53.08625	-0.01921
53.16903	-0.01535
53.28286	-0.01857
53.38634	-0.01406
53.48983	-0.01454
53.59331	-0.01373
53.68644	-0.01696
53.77958	-0.01615
53.86236	-0.01438
53.94515	-0.01454
54.00724	-0.01518
54.07967	-0.01470
54.15211	-0.01261
54.22455	-0.01663
54.28664	-0.01261
54.35907	-0.01518
54.44186	-0.01357
54.51430	-0.01341
54.59708	-0.01792
54.69022	-0.01245
54.78335	-0.01422
54.89718	-0.01583
55.00066	-0.01486
55.11449	-0.01663
55.22832	-0.01583
55.34215	-0.01196
55.43529	-0.01599
55.52842	-0.01357
55.62155	-0.01390
55.71469	-0.01663
55.79747	-0.01535
55.88026	-0.01808
55.96304	-0.01583
56.04583	-0.01228
56.11827	-0.01390
56.20105	-0.01406
56.27349	-0.00971
56.34593	-0.01325
56.41837	-0.01148
56.49080	-0.01406
56.54254	-0.01341
56.59428	-0.01164
56.65637	-0.01261
56.71846	-0.00842
56.78055	-0.01486
56.84264	-0.01309
56.89438	-0.01373
56.95647	-0.00987
57.01856	-0.01390
57.07030	-0.01164
57.12204	-0.00826
57.16344	-0.00987
57.21518	-0.01083
57.25657	-0.01261
57.30831	-0.01196
57.36005	-0.01535
57.42214	-0.00922
57.48423	-0.01309
57.56701	-0.01196
